fold_id,test_subject,feature,coefficient,abs_coefficient
8,Subject304,theta_FC5,0.4371660372311485,0.4371660372311485
8,Subject304,alpha_FC5,0.958327979807242,0.958327979807242
8,Subject304,beta_FC5,-1.1160399549450297,1.1160399549450297
8,Subject304,delta_FC6,0.0008651649353520626,0.0008651649353520626
8,Subject304,theta_FC6,0.018365169036775025,0.018365169036775025
8,Subject304,alpha_FC6,-0.0097761796859603,0.0097761796859603
8,Subject304,beta_FC6,0.03429297117876666,0.03429297117876666
8,Subject304,delta_O2,-0.4471920003055154,0.4471920003055154
8,Subject304,theta_O2,0.031234182536562873,0.031234182536562873
8,Subject304,alpha_O2,-0.04109865916852076,0.04109865916852076
8,Subject304,beta_O2,-0.8343655158127438,0.8343655158127438
8,Subject304,delta_O1,-0.029727907922451443,0.029727907922451443
8,Subject304,theta_O1,1.1844949196563483,1.1844949196563483
8,Subject304,alpha_O1,-0.3534497592456873,0.3534497592456873
8,Subject304,beta_O1,-0.5357307349681892,0.5357307349681892
