fold_id,test_subject,feature,coefficient,abs_coefficient
6,Subject302,delta_FC5,-0.05145959877538046,0.05145959877538046
6,Subject302,theta_FC5,-0.40664107344045963,0.40664107344045963
6,Subject302,alpha_FC5,-0.1105669859796758,0.1105669859796758
6,Subject302,beta_FC5,-0.9298787498964285,0.9298787498964285
6,Subject302,delta_FC6,-0.022717199741362284,0.022717199741362284
6,Subject302,theta_FC6,-0.1419794118428582,0.1419794118428582
6,Subject302,alpha_FC6,0.28262499539389163,0.28262499539389163
6,Subject302,beta_FC6,-0.38014839272524087,0.38014839272524087
6,Subject302,delta_O2,-0.008392190530958089,0.008392190530958089
6,Subject302,theta_O2,-0.4018789209204139,0.4018789209204139
6,Subject302,alpha_O2,0.20969158332742216,0.20969158332742216
6,Subject302,beta_O2,-0.6204379977339569,0.6204379977339569
6,Subject302,delta_O1,0.01988659198511793,0.01988659198511793
6,Subject302,theta_O1,0.2970482486096313,0.2970482486096313
6,Subject302,alpha_O1,0.00479759290145641,0.00479759290145641
6,Subject302,beta_O1,-0.023212912672971122,0.023212912672971122
7,Subject303,delta_AF3,0.09694381023200654,0.09694381023200654
7,Subject303,theta_AF3,-0.07333048882046153,0.07333048882046153
7,Subject303,alpha_AF3,-0.37516859778882117,0.37516859778882117
7,Subject303,beta_AF3,1.3040459629618988,1.3040459629618988
7,Subject303,delta_AF4,-0.15430483081975196,0.15430483081975196
7,Subject303,theta_AF4,-0.14356409939424722,0.14356409939424722
7,Subject303,alpha_AF4,0.004483546800864117,0.004483546800864117
7,Subject303,beta_AF4,1.4933333831391549,1.4933333831391549
7,Subject303,delta_F3,0.06354974998902926,0.06354974998902926
7,Subject303,theta_F3,-0.12185404518061299,0.12185404518061299
7,Subject303,alpha_F3,-0.27776255300049807,0.27776255300049807
7,Subject303,beta_F3,0.5944495601453225,0.5944495601453225
7,Subject303,delta_F4,-0.09977127289526305,0.09977127289526305
7,Subject303,theta_F4,-0.22806488921524387,0.22806488921524387
7,Subject303,alpha_F4,-0.46310467593031357,0.46310467593031357
7,Subject303,beta_F4,0.6250030150026538,0.6250030150026538
7,Subject303,delta_FC5,-0.3010043117006482,0.3010043117006482
7,Subject303,theta_FC5,-0.22507725831155231,0.22507725831155231
7,Subject303,alpha_FC5,0.1960200068028045,0.1960200068028045
7,Subject303,beta_FC5,-0.9349459700303792,0.9349459700303792
7,Subject303,delta_FC6,-0.0018631499963141774,0.0018631499963141774
7,Subject303,theta_FC6,-0.006217134355765151,0.006217134355765151
7,Subject303,alpha_FC6,0.27299711613525945,0.27299711613525945
7,Subject303,beta_FC6,-0.6297883411728957,0.6297883411728957
7,Subject303,delta_O2,-0.04372423024761876,0.04372423024761876
7,Subject303,theta_O2,-0.22634871848531457,0.22634871848531457
7,Subject303,alpha_O2,0.10813301813385574,0.10813301813385574
7,Subject303,beta_O2,-0.7244043392982085,0.7244043392982085
7,Subject303,delta_O1,0.07436463506621696,0.07436463506621696
7,Subject303,theta_O1,0.2305276981359856,0.2305276981359856
7,Subject303,alpha_O1,0.21956008638113586,0.21956008638113586
7,Subject303,beta_O1,-0.13438378398902853,0.13438378398902853
8,Subject304,delta_AF3,0.08602943992547969,0.08602943992547969
8,Subject304,theta_AF3,0.047607449072242146,0.047607449072242146
8,Subject304,alpha_AF3,-0.17456459661758789,0.17456459661758789
8,Subject304,beta_AF3,1.1203896052386932,1.1203896052386932
8,Subject304,delta_AF4,-0.08510861549258215,0.08510861549258215
8,Subject304,theta_AF4,-0.0013536397393493647,0.0013536397393493647
8,Subject304,alpha_AF4,-0.01433635311336931,0.01433635311336931
8,Subject304,beta_AF4,1.0818254488693813,1.0818254488693813
8,Subject304,delta_F3,0.02558880395973542,0.02558880395973542
8,Subject304,theta_F3,0.05978312937800302,0.05978312937800302
8,Subject304,alpha_F3,-0.0006746491315400853,0.0006746491315400853
8,Subject304,beta_F3,0.7578282345439661,0.7578282345439661
8,Subject304,delta_F4,-0.0779299918079962,0.0779299918079962
8,Subject304,theta_F4,-0.730030755506511,0.730030755506511
8,Subject304,alpha_F4,-0.4242373226051183,0.4242373226051183
8,Subject304,beta_F4,0.819705296184635,0.819705296184635
8,Subject304,delta_FC5,0.07141699785362601,0.07141699785362601
8,Subject304,theta_FC5,-0.3195528266868957,0.3195528266868957
8,Subject304,alpha_FC5,-0.05785905173731904,0.05785905173731904
8,Subject304,beta_FC5,-1.1072293564195435,1.1072293564195435
8,Subject304,delta_FC6,-0.027733230045703133,0.027733230045703133
8,Subject304,theta_FC6,-0.11603213352085516,0.11603213352085516
8,Subject304,alpha_FC6,0.20901820789603634,0.20901820789603634
8,Subject304,beta_FC6,-0.3743989801101577,0.3743989801101577
8,Subject304,delta_O2,-0.05904191389380822,0.05904191389380822
8,Subject304,theta_O2,-0.4353342285789133,0.4353342285789133
8,Subject304,alpha_O2,0.053399812987774097,0.053399812987774097
8,Subject304,beta_O2,-0.5282651341793325,0.5282651341793325
8,Subject304,delta_O1,0.012236896395624197,0.012236896395624197
8,Subject304,theta_O1,0.25055940104917396,0.25055940104917396
8,Subject304,alpha_O1,0.08701370477969797,0.08701370477969797
8,Subject304,beta_O1,-0.10509825677510791,0.10509825677510791
