fold_id,test_subject,feature,coefficient,abs_coefficient
7,Subject303,theta_AF3,0.052305966727498064,0.052305966727498064
7,Subject303,alpha_AF3,-0.052475372024580635,0.052475372024580635
7,Subject303,beta_AF3,0.46516814378711896,0.46516814378711896
7,Subject303,delta_AF4,-0.04571385118478777,0.04571385118478777
7,Subject303,theta_AF4,0.12388926211136529,0.12388926211136529
7,Subject303,alpha_AF4,0.07397202120566693,0.07397202120566693
7,Subject303,beta_AF4,-1.6712826367369196,1.6712826367369196
7,Subject303,delta_F3,0.07454889379418211,0.07454889379418211
7,Subject303,theta_F3,-0.5765703368751424,0.5765703368751424
7,Subject303,alpha_F3,-0.1263665832799268,0.1263665832799268
7,Subject303,beta_F3,1.2745236533940512,1.2745236533940512
7,Subject303,delta_F4,-0.05255899727444401,0.05255899727444401
7,Subject303,theta_F4,-0.051914202440956826,0.051914202440956826
7,Subject303,alpha_F4,-0.016114253339577687,0.016114253339577687
7,Subject303,beta_F4,0.16753065041307108,0.16753065041307108
7,Subject303,delta_FC5,-0.037984171052247925,0.037984171052247925
7,Subject303,theta_FC5,-0.017332477332892542,0.017332477332892542
7,Subject303,alpha_FC5,-0.03010265835636458,0.03010265835636458
7,Subject303,beta_FC5,-0.00613003942593771,0.00613003942593771
7,Subject303,delta_FC6,-0.003602724630276287,0.003602724630276287
7,Subject303,theta_FC6,0.00959961256187663,0.00959961256187663
7,Subject303,alpha_FC6,0.022530483570541097,0.022530483570541097
7,Subject303,beta_FC6,0.064275686617724,0.064275686617724
7,Subject303,delta_O2,-0.4839094820655325,0.4839094820655325
7,Subject303,theta_O2,0.2929029699524855,0.2929029699524855
7,Subject303,alpha_O2,-0.10058177379302241,0.10058177379302241
7,Subject303,beta_O2,-1.1239039223419882,1.1239039223419882
7,Subject303,delta_O1,0.7062357890189921,0.7062357890189921
7,Subject303,theta_O1,0.5011646000687335,0.5011646000687335
7,Subject303,alpha_O1,0.41559110001066224,0.41559110001066224
7,Subject303,beta_O1,-0.9417360400369738,0.9417360400369738
8,Subject304,delta_AF3,-0.014379578407709198,0.014379578407709198
8,Subject304,theta_AF3,0.08417647375370847,0.08417647375370847
8,Subject304,alpha_AF3,0.7105874569919659,0.7105874569919659
8,Subject304,beta_AF3,1.1660926982852577,1.1660926982852577
8,Subject304,delta_AF4,0.006908453944730505,0.006908453944730505
8,Subject304,theta_AF4,-0.009278134596962665,0.009278134596962665
8,Subject304,alpha_AF4,-0.02835736137888461,0.02835736137888461
8,Subject304,beta_AF4,-0.23712862687004954,0.23712862687004954
8,Subject304,delta_F3,-0.1697467743257576,0.1697467743257576
8,Subject304,theta_F3,0.11948503532107682,0.11948503532107682
8,Subject304,alpha_F3,-0.2692843008457862,0.2692843008457862
8,Subject304,beta_F3,1.0261886922261343,1.0261886922261343
8,Subject304,delta_F4,-0.042679743963242214,0.042679743963242214
8,Subject304,theta_F4,-0.25936767116323967,0.25936767116323967
8,Subject304,alpha_F4,0.04944475180351521,0.04944475180351521
8,Subject304,beta_F4,-0.5751872495230904,0.5751872495230904
8,Subject304,delta_FC5,-0.026873700540860346,0.026873700540860346
8,Subject304,theta_FC5,0.1946311243628551,0.1946311243628551
8,Subject304,alpha_FC5,0.6876673104279881,0.6876673104279881
8,Subject304,beta_FC5,-1.0153186552654743,1.0153186552654743
8,Subject304,delta_FC6,-0.060246941464600016,0.060246941464600016
8,Subject304,theta_FC6,0.24200707370762536,0.24200707370762536
8,Subject304,alpha_FC6,0.12043155606811382,0.12043155606811382
8,Subject304,beta_FC6,-1.2593687421480593,1.2593687421480593
8,Subject304,delta_O2,-0.8158989732421685,0.8158989732421685
8,Subject304,theta_O2,-0.15730159019007114,0.15730159019007114
8,Subject304,alpha_O2,-0.30882712767915904,0.30882712767915904
8,Subject304,beta_O2,-1.2287528278729576,1.2287528278729576
8,Subject304,delta_O1,0.4985746878277695,0.4985746878277695
8,Subject304,theta_O1,0.7030390264931327,0.7030390264931327
8,Subject304,alpha_O1,-0.3749577626349337,0.3749577626349337
8,Subject304,beta_O1,-0.12008680275140098,0.12008680275140098
